1368763200,45,4,47,http://www.lottobrazil.com,281,19,1293519600,Fri May 17 00:00:00 -0400 2013,36,620693,40,2010-12-28 07:00:00 UTC
1368763200,37,17,40,http://www.lottobrazil.com,281,19,1293174000,Fri May 17 00:00:00 -0400 2013,27,620694,33,2010-12-24 07:00:00 UTC
1368763200,32,11,46,http://www.lottobrazil.com,281,12,1292914800,Fri May 17 00:00:00 -0400 2013,22,620695,29,2010-12-21 07:00:00 UTC
1368763200,43,9,49,http://www.lottobrazil.com,281,11,1292569200,Fri May 17 00:00:00 -0400 2013,36,620696,39,2010-12-17 07:00:00 UTC
1368763200,32,12,33,http://www.lottobrazil.com,281,15,1292310000,Fri May 17 00:00:00 -0400 2013,18,620697,29,2010-12-14 07:00:00 UTC
1368763200,32,9,35,http://www.lottobrazil.com,281,15,1291964400,Fri May 17 00:00:00 -0400 2013,16,620698,31,2010-12-10 07:00:00 UTC
1368763200,42,3,46,http://www.lottobrazil.com,281,12,1291705200,Fri May 17 00:00:00 -0400 2013,23,620699,29,2010-12-07 07:00:00 UTC
1368763200,43,5,47,http://www.lottobrazil.com,281,21,1291359600,Fri May 17 00:00:00 -0400 2013,33,620700,41,2010-12-03 07:00:00 UTC
1368763200,38,3,43,http://www.lottobrazil.com,281,4,1291100400,Fri May 17 00:00:00 -0400 2013,23,620701,30,2010-11-30 07:00:00 UTC
1368763200,34,5,46,http://www.lottobrazil.com,281,7,1290754800,Fri May 17 00:00:00 -0400 2013,18,620702,31,2010-11-26 07:00:00 UTC
1368763200,42,21,43,http://www.lottobrazil.com,281,23,1290495600,Fri May 17 00:00:00 -0400 2013,34,620703,37,2010-11-23 07:00:00 UTC
1368763200,39,5,48,http://www.lottobrazil.com,281,12,1290150000,Fri May 17 00:00:00 -0400 2013,28,620704,32,2010-11-19 07:00:00 UTC
1368763200,28,2,39,http://www.lottobrazil.com,281,4,1289890800,Fri May 17 00:00:00 -0400 2013,16,620705,27,2010-11-16 07:00:00 UTC
1368763200,43,11,47,http://www.lottobrazil.com,281,25,1289545200,Fri May 17 00:00:00 -0400 2013,31,620706,42,2010-11-12 07:00:00 UTC
1368763200,40,3,48,http://www.lottobrazil.com,281,4,1289286000,Fri May 17 00:00:00 -0400 2013,13,620707,30,2010-11-09 07:00:00 UTC
1368763200,34,2,49,http://www.lottobrazil.com,281,18,1288936800,Fri May 17 00:00:00 -0400 2013,25,620708,33,2010-11-05 06:00:00 UTC
1368763200,40,8,50,http://www.lottobrazil.com,281,12,1288764000,Fri May 17 00:00:00 -0400 2013,34,620709,39,2010-11-03 06:00:00 UTC
