1488620,09/14/2016,,32,85,87,98
1488475,09/10/2016,,43,56,63,94
1488435,09/09/2016,,34,62,69,91
1488375,09/07/2016,,34,61,62,86
1488260,09/03/2016,,9,19,34,46
1488220,09/02/2016,,51,54,74,77
1488163,08/31/2016,,23,55,62,97
1488045,08/27/2016,,38,41,69,84
1488004,08/26/2016,,7,45,85,86
1487972,08/24/2016,,12,28,83,86
1487824,08/20/2016,,42,67,91,97
1487825,08/19/2016,,3,20,62,75
1487755,08/17/2016,,1,12,67,80
1487610,08/13/2016,,10,26,41,96
1487568,08/12/2016,,3,34,68,91
1487512,08/10/2016,,9,17,48,70
1487394,08/06/2016,,1,77,94,96
1487352,08/05/2016,,9,28,69,82
1487295,08/03/2016,,5,20,47,63
1487177,07/30/2016,,23,41,48,97
1487134,07/29/2016,,5,6,9,93
1487076,07/27/2016,,7,10,24,51
1486960,07/23/2016,,4,7,16,36
1486917,07/22/2016,,32,36,61,98
1486886,07/20/2016,,15,41,79,99
1486742,07/16/2016,,20,31,51,72
1486701,07/15/2016,,49,52,77,82
1486643,07/13/2016,,74,76,79,87
1486523,07/09/2016,,25,27,73,74
1486481,07/08/2016,,11,37,44,83
1486450,07/06/2016,,14,47,50,66
1486303,07/02/2016,,32,44,60,81
1486304,07/01/2016,,16,25,26,78
1486210,06/29/2016,,17,33,77,87
1486088,06/25/2016,,18,34,74,92
1486043,06/24/2016,,18,21,48,66
1485988,06/22/2016,,12,28,80,94
1485868,06/18/2016,,1,52,55,91
1485826,06/17/2016,,19,70,85,94
1485769,06/15/2016,,9,17,30,32
1485648,06/11/2016,,42,57,59,68
1485606,06/10/2016,,28,30,66,95
1485547,06/08/2016,,28,46,72,76
1485429,06/04/2016,,1,5,14,88
1485387,06/03/2016,,1,37,57,74
1485330,06/01/2016,,2,6,36,65
1485210,05/28/2016,,16,25,32,60
1485168,05/27/2016,,46,50,76,78
1485111,05/25/2016,,2,6,85,91
1484991,05/21/2016,,38,43,45,71
1484948,05/20/2016,,55,65,69,95
1484889,05/18/2016,,3,7,15,78
1484791,05/14/2016,,11,18,75,98
1484727,05/13/2016,,28,42,75,91
1484665,05/11/2016,,26,45,69,89
1484550,05/07/2016,,27,37,86,94
1484505,05/06/2016,,32,69,83,88
1484449,05/04/2016,,29,33,56,99
1484332,04/30/2016,,20,33,74,99
1484290,04/29/2016,,10,69,87,98
1484231,04/27/2016,,31,50,63,96
1484111,04/23/2016,,6,62,93,95
1484070,04/22/2016,,33,42,53,82
1484006,04/20/2016,,11,13,75,82
1483890,04/16/2016,,4,40,70,82
1483849,04/15/2016,,36,55,86,98
1483790,04/13/2016,,38,59,64,99
1483670,04/09/2016,,3,39,42,82
1483629,04/08/2016,,19,30,35,48
1483593,04/06/2016,,31,42,46,85
1483452,04/02/2016,,13,65,67,70
1483410,04/01/2016,,1,8,27,93
1483352,03/30/2016,,3,13,67,78
1483233,03/26/2016,,42,84,94,99
1483190,03/25/2016,,7,27,64,88
1483132,03/23/2016,,28,42,85,99
1483011,03/19/2016,,45,51,53,97
1482969,03/18/2016,,4,52,54,87
1482909,03/16/2016,,33,36,86,96
1482789,03/12/2016,,27,29,66,86
1482748,03/11/2016,,15,27,31,41
1482689,03/09/2016,,2,37,45,64
1482570,03/05/2016,,12,57,84,86
1482527,03/04/2016,,2,4,75,76
1482498,03/02/2016,,25,52,70,76
1482353,02/27/2016,,15,43,65,66
1482311,02/26/2016,,9,21,83,84
1481556,02/24/2016,,24,38,87,98
1481434,02/20/2016,,39,41,71,79
1481391,02/19/2016,,33,47,89,95
1481330,02/17/2016,,11,25,61,88
1481206,02/13/2016,,22,27,73,75
1481163,02/12/2016,,28,40,59,62
1481101,02/10/2016,,5,38,56,87
1480965,02/06/2016,,3,35,45,99
1480966,02/05/2016,,25,44,50,90
1480967,02/03/2016,,12,14,85,97
1480759,01/30/2016,,9,38,62,81
1480715,01/29/2016,,9,21,53,98
1480651,01/27/2016,,8,61,81,84
1480524,01/23/2016,,15,42,57,95
1480480,01/22/2016,,35,56,69,78
1480414,01/20/2016,,5,49,56,79
1480278,01/16/2016,,26,64,67,70
1480279,01/15/2016,,23,45,81,98
1479581,01/13/2016,,3,59,64,71
1479502,01/09/2016,,6,77,87,96
1479339,01/08/2016,,10,40,62,74
1479289,01/06/2016,,56,72,90,96
1479186,01/02/2016,,4,23,36,55
1479150,01/01/2016,,44,45,50,52
1479099,12/30/2015,,7,38,60,94
1478996,12/26/2015,,16,51,60,84
1478960,12/25/2015,,10,25,44,48
1478909,12/23/2015,,4,62,76,88
1478793,12/19/2015,,17,35,42,94
1478794,12/18/2015,,41,62,80,92
1478688,12/16/2015,,62,67,78,99
1478560,12/12/2015,,8,49,65,74
1478516,12/11/2015,,5,22,27,99
1478452,12/09/2015,,28,39,72,81
1478322,12/05/2015,,10,43,80,86
1478276,12/04/2015,,2,5,8,85
1478211,12/02/2015,,6,37,41,99
1478079,11/28/2015,,41,71,72,84
1478034,11/27/2015,,8,82,95,98
1477968,11/25/2015,,1,9,27,59
1477831,11/21/2015,,17,20,43,72
1477832,11/20/2015,,40,47,73,87
1477753,11/18/2015,,11,22,85,99
1477588,11/14/2015,,36,71,73,87
1477547,11/13/2015,,19,63,90,92
1477482,11/11/2015,,30,32,39,89
1477342,11/07/2015,,47,50,92,93
1477302,11/06/2015,,7,29,34,48
1477242,11/04/2015,,44,47,60,82
1477106,10/31/2015,,13,43,88,91
1477063,10/30/2015,,16,48,51,63
1476997,10/28/2015,,14,39,49,77
1476864,10/24/2015,,28,33,77,92
1476865,10/23/2015,,15,16,37,76
1476753,10/21/2015,,52,60,74,92
1476624,10/17/2015,,50,69,75,95
1476577,10/16/2015,,21,56,76,99
1476511,10/14/2015,,27,53,58,61
1476058,10/10/2015,,25,34,57,83
1476012,10/09/2015,,4,19,26,95
1475948,10/07/2015,,18,34,51,88
1475815,10/03/2015,,3,29,60,69
1475769,10/02/2015,,16,60,77,80
1475734,09/30/2015,,20,25,55,79
1475567,09/26/2015,,9,50,57,83
1475568,09/25/2015,,7,9,43,57
1475462,09/23/2015,,5,24,35,37
1475331,09/19/2015,,16,27,49,78
1475285,09/18/2015,,2,21,72,89
1475215,09/16/2015,,30,49,84,97
1475085,09/12/2015,,19,58,73,85
1475041,09/11/2015,,62,64,66,82
1474976,09/09/2015,,12,45,86,92
1474852,09/05/2015,,2,22,52,70
1474803,09/04/2015,,49,57,77,85
1474741,09/02/2015,,15,37,61,62
1474513,08/29/2015,,9,17,46,56
1474443,08/28/2015,,31,36,47,85
1474383,08/26/2015,,13,17,30,88
1474123,08/22/2015,,9,20,45,52
1474054,08/21/2015,,53,90,91,99
1473992,08/19/2015,,31,33,70,78
1473777,08/15/2015,,3,15,51,59
1473669,08/14/2015,,48,51,60,69
1473543,08/12/2015,,24,51,69,70
1473284,08/08/2015,,27,37,69,73
1473209,08/07/2015,,73,74,77,88
1473109,08/05/2015,,45,49,68,87
1472883,08/01/2015,,39,50,59,89
1472806,07/31/2015,,22,59,63,91
1472680,07/29/2015,,34,37,57,61
1472426,07/25/2015,,33,35,72,85
1472349,07/24/2015,,4,44,64,87
1472220,07/22/2015,,7,16,52,56
1471995,07/18/2015,,25,38,64,94
