1035362,08/08/2012, $7,000,000,7,9,27,44,46,56,3
1030425,08/04/2012, $6,500,000,11,13,21,35,48,55,17
1187217,08/04/2012, $6,500,000,11,13,21,35,48,55,17
1035363,08/04/2012, $6,500,000,11,13,21,35,48,55,17
1029834,08/01/2012, $6,000,000,1,5,7,32,55,56,51
1187218,08/01/2012, $6,000,000,1,5,7,32,55,56,51
1035364,08/01/2012, $6,000,000,1,5,7,32,55,56,51
1028273,07/28/2012, $5,500,000,12,19,36,43,47,51,4
1187219,07/28/2012, $5,500,000,12,19,36,43,47,51,4
1035365,07/28/2012, $5,500,000,12,19,36,43,47,51,4
1027665,07/25/2012, $5,000,000,1,4,12,30,40,48,21
1187220,07/25/2012, $5,000,000,1,4,12,30,40,48,21
1035366,07/25/2012, $5,000,000,1,4,12,30,40,48,21
1026919,07/21/2012, $4,500,000,30,34,42,50,53,55,25
1187221,07/21/2012, $4,500,000,30,34,42,50,53,55,25
1035367,07/21/2012, $4,500,000,30,34,42,50,53,55,25
1026265,07/18/2012, $4,000,000,19,25,37,51,55,56,23
1187222,07/18/2012, $4,000,000,19,25,37,51,55,56,23
1035368,07/18/2012, $4,000,000,19,25,37,51,55,56,23
1025546,07/14/2012, $3,500,000,11,18,20,31,44,46,59
1187223,07/14/2012, $3,500,000,11,18,20,31,44,46,59
1035369,07/14/2012, $3,500,000,11,18,20,31,44,46,59
1024918,07/11/2012, $3,000,000,23,25,31,36,42,59,22
1187224,07/11/2012, $3,000,000,23,25,31,36,42,59,22
1035370,07/11/2012, $3,000,000,23,25,31,36,42,59,22
1024231,07/07/2012, $18,000,000,6,10,19,22,37,43,13
1187225,07/07/2012, $18,000,000,6,10,19,22,37,43,13
1023872,07/07/2012, $18,000,000,6,10,19,22,37,43,13
1019697,07/04/2012, $17,500,000,5,14,28,35,50,53,13
1187226,07/04/2012, $17,500,000,5,14,28,35,50,53,13
1021877,07/04/2012, $17,500,000,5,14,28,35,50,53,13
1018763,06/30/2012, $17,000,000,8,9,21,26,35,38,57
1187227,06/30/2012, $17,000,000,8,9,21,26,35,38,57
1021878,06/30/2012, $17,000,000,8,9,21,26,35,38,57
1017109,06/27/2012, $16,500,000,5,6,14,44,52,54,42
1187228,06/27/2012, $16,500,000,5,6,14,44,52,54,42
1017817,06/27/2012, $16,500,000,5,6,14,44,52,54,42
1016312,06/23/2012, $16,000,000,1,11,14,26,28,56,16
1187229,06/23/2012, $16,000,000,1,11,14,26,28,56,16
1017818,06/23/2012, $16,000,000,1,11,14,26,28,56,16
1015445,06/20/2012, $15,500,000,15,24,32,34,43,57,29
1187230,06/20/2012, $15,500,000,15,24,32,34,43,57,29
1015781,06/20/2012, $15,500,000,15,24,32,34,43,57,29
1014373,06/16/2012, $15,000,000,20,34,36,40,41,51,43
1187231,06/16/2012, $15,000,000,20,34,36,40,41,51,43
1015245,06/16/2012, $15,000,000,20,34,36,40,41,51,43
1013057,06/13/2012, $14,500,000,23,36,38,39,42,44,56
1187232,06/13/2012, $14,500,000,23,36,38,39,42,44,56
