827961,08/24/2011,$1,000,000.00,5,13,16,19,27,38,46
785974,08/20/2011,$1,000,000.00,3,11,15,21,34,45,28
827962,08/20/2011,$1,000,000.00,3,11,15,21,34,45,28
785975,08/17/2011,$1,000,000.00,1,10,17,34,38,39,35
827963,08/17/2011,$1,000,000.00,1,10,17,34,38,39,35
785976,08/13/2011,$1,000,000.00,5,9,16,37,41,48,33
827964,08/13/2011,$1,000,000.00,5,9,16,37,41,48,33
785977,08/10/2011,$1,000,000.00,2,8,9,16,26,29,22
827965,08/10/2011,$1,000,000.00,2,8,9,16,26,29,22
785978,08/06/2011,$1,000,000.00,11,15,16,23,28,32,27
827966,08/06/2011,$1,000,000.00,11,15,16,23,28,32,27
785979,08/03/2011,$1,000,000.00,2,3,11,30,35,48,1
827967,08/03/2011,$1,000,000.00,2,3,11,30,35,48,1
674905,06/04/2011,$1,000,000.00,6,14,21,36,42,47,2
674592,06/01/2011,$1,000,000.00,15,27,30,34,41,44,22
673022,05/28/2011,$1,000,000.00,2,3,7,17,40,46,4
673023,05/25/2011,$1,000,000.00,2,4,7,24,36,49,17
671140,05/21/2011,$1,000,000.00,3,20,28,35,38,43,16
671141,05/18/2011,$1,000,000.00,3,10,13,14,42,44,25
669323,05/14/2011,$1,000,000.00,13,28,31,32,35,37,20
668927,05/11/2011,$1,000,000.00,15,31,37,39,40,45,32
668928,05/07/2011,$1,000,000.00,8,31,33,37,39,42,22
668929,05/04/2011,$1,000,000.00,3,7,16,30,47,48,42
665259,04/27/2011,$1,000,000.00,5,10,13,20,48,49,46
664094,04/23/2011,$1,000,000.00,10,11,22,36,37,46,42
664095,04/20/2011,$1,000,000.00,1,3,16,22,39,41,29
662679,04/16/2011,$1,000,000.00,6,11,14,26,38,42,17
662024,04/13/2011,$1,000,000.00,21,34,36,39,40,44,12
661209,04/09/2011,$1,000,000.00,11,16,17,23,34,43,8
660959,04/06/2011,$1,000,000.00,4,15,20,21,25,35,11
658348,04/02/2011,$1,000,000.00,27,29,32,38,48,49,42
657692,03/30/2011,$1,000,000.00,2,16,28,38,44,47,1
656716,03/26/2011,$1,000,000.00,9,10,17,41,47,48,45
656164,03/23/2011,$1,000,000.00,8,9,19,23,33,47,11
655394,03/19/2011,$1,000,000.00,5,6,20,27,28,41,13
654691,03/16/2011,$1,000,000.00,4,11,25,27,32,36,30
647817,03/12/2011,$1,000,000.00,9,16,29,35,44,45,10
646965,03/09/2011,$1,000,000.00,12,20,22,40,42,43,31
645898,03/05/2011,$1,000,000.00,1,11,15,26,27,32,37
645055,03/02/2011,$1,000,000.00,22,27,35,37,38,42,4
630439,02/26/2011,$1,000,000.00,1,7,25,27,31,32,19
629177,02/23/2011,$1,000,000.00,4,8,20,26,38,47,37
627864,02/19/2011,$1,000,000.00,2,16,42,45,46,49,35
627106,02/16/2011,$1,000,000.00,4,8,18,31,43,49,22
625964,02/12/2011,$1,000,000.00,3,4,28,29,37,44,32
625125,02/09/2011,$1,000,000.00,7,16,19,25,26,39,46
624045,02/05/2011,$1,000,000.00,9,12,16,26,43,46,8
623212,02/02/2011,$1,000,000.00,8,12,32,37,45,48,22
622128,01/29/2011,$1,000,000.00,6,16,36,47,48,49,41
621284,01/26/2011,$1,000,000.00,4,16,19,39,40,42,33
619891,01/22/2011,$1,000,000.00,1,18,20,34,35,36,29
619132,01/19/2011,$1,000,000.00,20,24,25,37,44,49,33
616308,01/15/2011,$1,000,000.00,30,35,40,42,46,49,47
613153,01/12/2011,$1,000,000.00,14,15,17,38,45,49,41
613154,01/08/2011,$1,000,000.00,22,27,28,43,47,49,17
613155,01/05/2011,$1,000,000.00,20,30,32,34,35,44,27
613156,01/01/2011,$1,000,000.00,7,10,12,24,36,46,11
