1368849600,34,2,42,40,142,13,1338940800,Sat May 18 00:00:00 -0400 2013,15,1010940,21,2012-06-06 00:00:00 UTC
1368849600,38,8,44,35,142,12,1338595200,Sat May 18 00:00:00 -0400 2013,29,1009544,31,2012-06-02 00:00:00 UTC
1368849600,16,1,22,32,142,4,1338336000,Sat May 18 00:00:00 -0400 2013,6,1008916,11,2012-05-30 00:00:00 UTC
1368849600,34,1,38,39,142,10,1337990400,Sat May 18 00:00:00 -0400 2013,11,1008156,21,2012-05-26 00:00:00 UTC
1368849600,33,4,44,5,142,11,1337731200,Sat May 18 00:00:00 -0400 2013,27,1006354,31,2012-05-23 00:00:00 UTC
1368849600,23,14,46,47,142,16,1337385600,Sat May 18 00:00:00 -0400 2013,19,1004485,22,2012-05-19 00:00:00 UTC
1368849600,41,10,49,3,142,23,1337126400,Sat May 18 00:00:00 -0400 2013,27,1003879,40,2012-05-16 00:00:00 UTC
1368849600,41,5,43,21,142,10,1336780800,Sat May 18 00:00:00 -0400 2013,17,987524,28,2012-05-12 00:00:00 UTC
1368849600,34,3,47,1,142,13,1336521600,Sat May 18 00:00:00 -0400 2013,14,986488,19,2012-05-09 00:00:00 UTC
1368849600,17,2,27,4,142,6,1336176000,Sat May 18 00:00:00 -0400 2013,10,985589,15,2012-05-05 00:00:00 UTC
1368849600,37,3,49,8,142,5,1335916800,Sat May 18 00:00:00 -0400 2013,7,984516,16,2012-05-02 00:00:00 UTC
1368849600,32,1,49,20,142,12,1335571200,Sat May 18 00:00:00 -0400 2013,18,983256,24,2012-04-28 00:00:00 UTC
1368849600,41,2,45,11,142,14,1335312000,Sat May 18 00:00:00 -0400 2013,31,982585,33,2012-04-25 00:00:00 UTC
1368849600,31,7,35,3,142,9,1334966400,Sat May 18 00:00:00 -0400 2013,11,981556,27,2012-04-21 00:00:00 UTC
1368849600,24,4,27,13,142,5,1334707200,Sat May 18 00:00:00 -0400 2013,8,980793,22,2012-04-18 00:00:00 UTC
1368849600,29,2,33,44,142,22,1334361600,Sat May 18 00:00:00 -0400 2013,23,979411,27,2012-04-14 00:00:00 UTC
1368849600,42,2,47,49,142,23,1334102400,Sat May 18 00:00:00 -0400 2013,29,978542,39,2012-04-11 00:00:00 UTC
1368849600,41,9,45,18,142,10,1333756800,Sat May 18 00:00:00 -0400 2013,21,977601,22,2012-04-07 00:00:00 UTC
1368849600,37,2,39,14,142,15,1333497600,Sat May 18 00:00:00 -0400 2013,23,974632,24,2012-04-04 00:00:00 UTC
1368849600,37,10,40,31,142,14,1333152000,Sat May 18 00:00:00 -0400 2013,19,973673,33,2012-03-31 00:00:00 UTC
1368849600,36,19,37,23,142,25,1332892800,Sat May 18 00:00:00 -0400 2013,32,972919,33,2012-03-28 00:00:00 UTC
1368849600,42,4,48,10,142,15,1332547200,Sat May 18 00:00:00 -0400 2013,37,972200,38,2012-03-24 00:00:00 UTC
1368849600,41,1,47,10,142,15,1332288000,Sat May 18 00:00:00 -0400 2013,30,971491,37,2012-03-21 00:00:00 UTC
1368849600,34,4,47,21,142,18,1331942400,Sat May 18 00:00:00 -0400 2013,26,970688,27,2012-03-17 00:00:00 UTC
1368849600,36,3,38,4,142,6,1331683200,Sat May 18 00:00:00 -0400 2013,11,969598,31,2012-03-14 00:00:00 UTC
1368849600,26,6,41,44,142,12,1331337600,Sat May 18 00:00:00 -0400 2013,24,968467,25,2012-03-10 00:00:00 UTC
1368849600,30,4,45,13,142,12,1331078400,Sat May 18 00:00:00 -0400 2013,19,966160,23,2012-03-07 00:00:00 UTC
1368849600,44,4,49,47,142,8,1330732800,Sat May 18 00:00:00 -0400 2013,32,964932,33,2012-03-03 00:00:00 UTC
1368849600,30,6,45,40,142,13,1330473600,Sat May 18 00:00:00 -0400 2013,15,964008,20,2012-02-29 00:00:00 UTC
1368849600,26,2,42,6,142,8,1330128000,Sat May 18 00:00:00 -0400 2013,16,962757,22,2012-02-25 00:00:00 UTC
1368849600,22,4,28,16,142,8,1329868800,Sat May 18 00:00:00 -0400 2013,12,961950,20,2012-02-22 00:00:00 UTC
1368849600,45,17,48,31,142,27,1329523200,Sat May 18 00:00:00 -0400 2013,29,960041,37,2012-02-18 00:00:00 UTC
1368849600,42,2,49,1,142,5,1329264000,Sat May 18 00:00:00 -0400 2013,19,959201,40,2012-02-15 00:00:00 UTC
1368849600,45,23,48,47,142,31,1328918400,Sat May 18 00:00:00 -0400 2013,40,958449,41,2012-02-11 00:00:00 UTC
1368849600,38,12,39,7,142,25,1328659200,Sat May 18 00:00:00 -0400 2013,27,957767,36,2012-02-08 00:00:00 UTC
1368849600,42,2,46,19,142,21,1328313600,Sat May 18 00:00:00 -0400 2013,29,956701,40,2012-02-04 00:00:00 UTC
1368849600,32,1,42,21,142,11,1328054400,Sat May 18 00:00:00 -0400 2013,16,956702,30,2012-02-01 00:00:00 UTC
1368849600,30,11,35,22,142,15,1327708800,Sat May 18 00:00:00 -0400 2013,23,956703,27,2012-01-28 00:00:00 UTC
1368849600,17,1,38,35,142,6,1327449600,Sat May 18 00:00:00 -0400 2013,8,956704,10,2012-01-25 00:00:00 UTC
1368849600,25,8,31,35,142,15,1327104000,Sat May 18 00:00:00 -0400 2013,20,956705,22,2012-01-21 00:00:00 UTC
1368849600,23,4,31,45,142,7,1326844800,Sat May 18 00:00:00 -0400 2013,8,956706,16,2012-01-18 00:00:00 UTC
1368849600,32,9,33,11,142,15,1326499200,Sat May 18 00:00:00 -0400 2013,19,956707,24,2012-01-14 00:00:00 UTC
1368849600,27,4,36,11,142,19,1326240000,Sat May 18 00:00:00 -0400 2013,24,956708,26,2012-01-11 00:00:00 UTC
1368849600,46,4,49,2,142,17,1325894400,Sat May 18 00:00:00 -0400 2013,31,956709,32,2012-01-07 00:00:00 UTC
1368849600,44,11,46,45,142,23,1325635200,Sat May 18 00:00:00 -0400 2013,28,956710,32,2012-01-04 00:00:00 UTC
1368849600,44,17,47,$2,000,000.00,42,142,26,1324105200,Sat May 18 00:00:00 -0400 2013,31,933172,37,2011-12-17 07:00:00 UTC
1368849600,44,17,47,$2,000,000.00,42,142,26,1324080000,Sat May 18 00:00:00 -0400 2013,31,936408,37,2011-12-17 00:00:00 UTC
1368849600,40,4,49,$2,000,000.00,13,142,7,1323846000,Sat May 18 00:00:00 -0400 2013,18,932464,36,2011-12-14 07:00:00 UTC
1368849600,40,4,49,$2,000,000.00,13,142,7,1323820800,Sat May 18 00:00:00 -0400 2013,18,936409,36,2011-12-14 00:00:00 UTC
1368849600,45,17,49,$2,000,000.00,27,142,20,1323500400,Sat May 18 00:00:00 -0400 2013,37,927790,42,2011-12-10 07:00:00 UTC
1368849600,45,17,49,$2,000,000.00,27,142,20,1323475200,Sat May 18 00:00:00 -0400 2013,37,928733,42,2011-12-10 00:00:00 UTC
1368849600,28,5,40,$2,000,000.00,7,142,6,1323241200,Sat May 18 00:00:00 -0400 2013,18,927075,19,2011-12-07 07:00:00 UTC
1368849600,28,5,40,$2,000,000.00,7,142,6,1323216000,Sat May 18 00:00:00 -0400 2013,18,928734,19,2011-12-07 00:00:00 UTC
1368849600,39,20,47,$2,000,000.00,44,142,29,1322895600,Sat May 18 00:00:00 -0400 2013,32,926253,35,2011-12-03 07:00:00 UTC
1368849600,39,20,47,$2,000,000.00,44,142,29,1322870400,Sat May 18 00:00:00 -0400 2013,32,928735,35,2011-12-03 00:00:00 UTC
1368849600,30,12,31,$2,000,000.00,20,142,13,1322636400,Sat May 18 00:00:00 -0400 2013,17,892569,25,2011-11-30 07:00:00 UTC
1368849600,25,12,32,$2,000,000.00,28,142,15,1322290800,Sat May 18 00:00:00 -0400 2013,18,871089,23,2011-11-26 07:00:00 UTC
1368849600,25,12,32,$2,000,000.00,28,142,15,1322265600,Sat May 18 00:00:00 -0400 2013,18,891966,23,2011-11-26 00:00:00 UTC
1368849600,35,12,47,$2,000,000.00,37,142,18,1322031600,Sat May 18 00:00:00 -0400 2013,26,869723,29,2011-11-23 07:00:00 UTC
1368849600,35,12,47,$2,000,000.00,37,142,18,1322006400,Sat May 18 00:00:00 -0400 2013,26,891967,29,2011-11-23 00:00:00 UTC
