70,63,53,1368763200,66,18,3,68,74,37,29, $250,000,99,80,65,8,1360386000,69,52,Fri May 17 00:00:00 -0400 2013,31,15,32,1312365,79,51,35,16,2013-02-09 05:00:00 UTC
75,56,54,1368763200,63,18,1,68,77,38,20, $250,000,99,80,57,7,1360299600,69,50,Fri May 17 00:00:00 -0400 2013,21,11,34,1312144,79,39,37,17,2013-02-08 05:00:00 UTC
60,46,42,1368763200,55,18,1,57,61,34,26, $250,000,99,65,53,3,1360213200,59,38,Fri May 17 00:00:00 -0400 2013,27,4,29,1311948,64,35,33,13,2013-02-07 05:00:00 UTC
69,47,46,1368763200,56,20,2,62,70,37,21, $250,000,99,79,51,10,1360126800,64,41,Fri May 17 00:00:00 -0400 2013,23,12,29,1311715,78,39,32,13,2013-02-06 05:00:00 UTC
68,44,41,1368763200,52,14,1,53,69,29,16, $250,000,99,76,51,2,1360040400,57,35,Fri May 17 00:00:00 -0400 2013,25,4,26,1311520,75,33,28,7,2013-02-05 05:00:00 UTC
75,49,48,1368763200,57,13,4,61,76,40,23, $250,000,99,80,53,8,1359954000,70,47,Fri May 17 00:00:00 -0400 2013,27,11,36,1311300,78,42,38,12,2013-02-04 05:00:00 UTC
70,54,52,1368763200,61,18,2,62,71,43,21, $250,000,99,73,60,4,1359867600,68,45,Fri May 17 00:00:00 -0400 2013,32,6,33,1311120,72,44,40,8,2013-02-03 05:00:00 UTC
62,50,44,1368763200,55,19,3,56,64,37,20, $250,000,99,77,54,10,1359781200,61,42,Fri May 17 00:00:00 -0400 2013,23,13,32,1310913,67,40,33,14,2013-02-02 05:00:00 UTC
71,49,48,1368763200,55,14,7,60,74,36,15, $250,000,99,76,53,8,1359694800,67,46,Fri May 17 00:00:00 -0400 2013,17,11,19,1310691,75,43,33,13,2013-02-01 05:00:00 UTC
74,62,59,1368763200,65,25,5,69,76,37,29, $250,000,99,79,64,14,1359608400,71,45,Fri May 17 00:00:00 -0400 2013,31,15,32,1310494,78,44,36,21,2013-01-31 05:00:00 UTC
72,49,40,1368763200,54,15,1,58,73,26,16, $250,000,99,80,53,9,1359522000,60,34,Fri May 17 00:00:00 -0400 2013,17,11,18,1310263,78,28,24,14,2013-01-30 05:00:00 UTC
73,50,48,1368763200,56,22,1,63,76,34,24, $250,000,99,78,55,7,1359435600,65,43,Fri May 17 00:00:00 -0400 2013,27,11,29,1310046,77,40,32,17,2013-01-29 05:00:00 UTC
54,46,42,1368763200,48,18,4,49,62,31,20, $250,000,99,76,47,7,1359349200,52,39,Fri May 17 00:00:00 -0400 2013,23,9,24,1309846,70,38,30,13,2013-01-28 05:00:00 UTC
74,64,62,1368763200,67,16,7,68,75,50,18, $250,000,99,79,65,10,1359262800,71,61,Fri May 17 00:00:00 -0400 2013,29,13,39,1309680,77,59,48,15,2013-01-27 05:00:00 UTC
71,51,49,1368763200,58,14,1,64,72,34,18, $250,000,99,77,52,4,1359176400,68,38,Fri May 17 00:00:00 -0400 2013,26,5,27,1309465,75,36,29,12,2013-01-26 05:00:00 UTC
